"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","DEWP_ATTRIBUTES","FRSHTT","FRSHTT_ATTRIBUTES","GUST","GUST_ATTRIBUTES","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","MXSPD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","SNDP_ATTRIBUTES","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES"
"07643099999","43.576194","3.963014","5.18","2023-08-16","  64.5","24","000000",,"999.9",,"  83.3"," ","  64.4","*","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.3","24","  6.8","24","  4.7","24"
"07643099999","43.576194","3.963014","5.18","2023-08-17","  59.3","24","000000",,"999.9",,"  86.9"," ","  66.0"," ","  6.0",," 0.00","G","1015.4"," 5","999.9",,"014.5"," 5","  75.8","24"," 10.8","24","  3.6","24"
"07643099999","43.576194","3.963014","5.18","2023-08-18","  59.1","24","000000",,"999.9",,"  89.1"," ","  65.1"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.0","24","  7.2","24","  4.7","24"
"07643099999","43.576194","3.963014","5.18","2023-08-19","  62.0","24","000000",,"999.9",,"  89.6"," ","  66.2","*","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.4","24","  6.7","24","  5.1","24"
"07643099999","43.576194","3.963014","5.18","2023-08-20","  63.3","24","000000",,"999.9",,"  93.2"," ","  68.0","*","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  81.4","24","  6.4","24","  5.5","24"
"07643099999","43.576194","3.963014","5.18","2023-08-21","  65.7","24","000000",,"999.9",,"  93.4"," ","  71.6","*","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  83.1","24","  6.5","24","  5.3","24"
"07643099999","43.576194","3.963014","5.18","2023-08-22","  65.3","24","000000",,"999.9",,"  93.4"," ","  71.6","*","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  83.4","24","  6.4","24","  5.0","24"
"07643099999","43.576194","3.963014","5.18","2023-08-23","  68.6","24","000000",,"999.9",,"  97.5"," ","  74.3"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  83.8","24","  6.6","24","  4.8","24"
"07643099999","43.576194","3.963014","5.18","2023-08-24","  70.7","24","000000",,"999.9",,"  90.3"," ","  70.2"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  80.7","24","  6.5","24","  4.4","24"
"07643099999","43.576194","3.963014","5.18","2023-08-25","  72.0","24","100000",,"999.9",,"  90.0"," ","  74.8"," "," 15.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  82.7","24","  5.1","24","  8.1","24"
"07643099999","43.576194","3.963014","5.18","2023-08-26","  62.0","24","010000",,"999.9",,"  88.9"," ","  68.2"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.8","24","  7.3","24","  4.5","24"
"07643099999","43.576194","3.963014","5.18","2023-08-27","  56.9","24","010000",,"999.9",,"  78.1"," ","  64.9"," "," 17.1",," 0.32","G","9999.9"," 0","999.9",,"999.9"," 0","  71.4","24","  8.5","24","  9.5","24"
"07643099999","43.576194","3.963014","5.18","2023-08-28","  45.1","24","000000",," 36.9",,"  82.4"," ","  67.1"," "," 25.1",," 0.13","G","9999.9"," 0","999.9",,"999.9"," 0","  73.3","24","  7.4","24"," 17.7","24"
"07643099999","43.576194","3.963014","5.18","2023-08-29","  44.7","24","000000",," 35.0",,"  81.3"," ","  65.3"," "," 21.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.5","24","  7.4","24"," 15.3","24"
"07643099999","43.576194","3.963014","5.18","2023-08-30","  46.1","24","000000",,"999.9",,"  84.6"," ","  61.9"," "," 19.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.8","24","  7.3","24"," 11.0","24"
"07643099999","43.576194","3.963014","5.18","2023-08-31","  52.1","24","000000",,"999.9",,"  81.3"," ","  64.4","*"," 17.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.8","24","  9.3","24"," 10.2","24"
"07643099999","43.576194","3.963014","5.18","2023-09-01","  62.7","24","100000",,"999.9",,"  74.1"," ","  58.3"," "," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  67.6","24","  6.8","24","  7.9","24"
"07643099999","43.576194","3.963014","5.18","2023-09-02","  65.1","24","000000",,"999.9",,"  77.0"," ","  64.4","*"," 15.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.0","24","  6.3","24","  8.4","24"
"07643099999","43.576194","3.963014","5.18","2023-09-03","  53.3","24","000000",,"999.9",,"  86.7"," ","  60.8","*","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.7","24","  6.6","24","  5.6","24"
"07643099999","43.576194","3.963014","5.18","2023-09-04","  54.0","24","000000",,"999.9",,"  89.2"," ","  63.7"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.1","24","  7.1","24","  4.7","24"
"07643099999","43.576194","3.963014","5.18","2023-09-05","  58.2","24","000000",,"999.9",,"  84.2"," ","  63.5"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.2","24","  7.7","24","  4.7","24"
"07643099999","43.576194","3.963014","5.18","2023-09-06","  56.6","24","000000",,"999.9",,"  82.4","*","  60.8","*","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.4","24","  7.1","24","  4.7","24"
"07643099999","43.576194","3.963014","5.18","2023-09-07","  54.0","24","000000",,"999.9",,"  86.0","*","  57.9"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.7","24","  7.2","24","  5.1","24"
"07643099999","43.576194","3.963014","5.18","2023-09-08","  55.6","24","000000",,"999.9",,"  86.2"," ","  60.4"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.0","24","  6.5","24","  4.7","24"
"07643099999","43.576194","3.963014","5.18","2023-09-09","  58.6","24","000000",,"999.9",,"  84.2","*","  60.1"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.4","24","  6.3","24","  4.9","24"
"07643099999","43.576194","3.963014","5.18","2023-09-10","  56.7","24","000000",,"999.9",,"  84.4"," ","  57.9"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.2","24","  6.3","24","  4.1","24"
"07643099999","43.576194","3.963014","5.18","2023-09-11","  63.6","24","000000",,"999.9",,"  80.6","*","  60.1"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.6","24","  6.6","24","  4.9","24"
"07643099999","43.576194","3.963014","5.18","2023-09-12","  69.2","24","010000",,"999.9",,"  80.8"," ","  66.2","*"," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.0","24","  6.4","24","  6.0","24"
"07643099999","43.576194","3.963014","5.18","2023-09-13","  62.9","24","010010",,"999.9",,"  85.1"," ","  66.2"," "," 13.0",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  73.4","24","  6.9","24","  5.9","24"
"07643099999","43.576194","3.963014","5.18","2023-09-14","  59.9","23","000000",,"999.9",,"  86.2"," ","  60.6"," "," 11.1",," 0.13","G","9999.9"," 0","999.9",,"999.9"," 0","  72.9","23","  7.4","23","  4.4","23"
"07643099999","43.576194","3.963014","5.18","2023-09-15","  63.8","24","010000",,"999.9",,"  79.5"," ","  60.8"," "," 25.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.5","24","  7.2","24","  9.9","24"
"07643099999","43.576194","3.963014","5.18","2023-09-16","  68.2","24","010000",," 33.0",,"  80.6"," ","  70.0"," "," 28.0",," 0.13","G","9999.9"," 0","999.9",,"999.9"," 0","  75.8","24","  7.2","24"," 20.3","24"
"07643099999","43.576194","3.963014","5.18","2023-09-17","  69.2","24","000000",,"999.9",,"  82.4","*","  72.7"," "," 19.0",," 0.03","G","9999.9"," 0","999.9",,"999.9"," 0","  76.5","24","  7.0","24"," 12.5","24"
"07643099999","43.576194","3.963014","5.18","2023-09-18","  65.1","24","000000",,"999.9",,"  89.1"," ","  71.6","*"," 20.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.3","24","  5.6","24"," 12.1","24"
"07643099999","43.576194","3.963014","5.18","2023-09-19","  53.4","15","000000",,"999.9",,"  82.4","*","  65.1"," "," 19.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.7","15","  8.2","15","  8.0","15"
"07643099999","43.576194","3.963014","5.18","2023-09-20","  61.9","24","010000",,"999.9",,"  79.3"," ","  62.2"," "," 22.0",," 0.28","F","9999.9"," 0","999.9",,"999.9"," 0","  67.3","24","  7.1","24","  7.4","24"
"07643099999","43.576194","3.963014","5.18","2023-09-21","  64.9","24","010000",,"999.9",,"  78.1"," ","  64.4","*"," 17.1",," 0.16","F","9999.9"," 0","999.9",,"999.9"," 0","  70.4","24","  6.2","24","  8.7","24"
"07643099999","43.576194","3.963014","5.18","2023-09-22","  49.6","24","010000",,"999.9",,"  76.5"," ","  60.8","*"," 19.0",," 0.02","G","9999.9"," 0","999.9",,"999.9"," 0","  67.8","24","  7.5","24"," 10.1","24"
"07643099999","43.576194","3.963014","5.18","2023-09-23","  43.1","24","000000",," 27.0",,"  76.8"," ","  58.1"," "," 20.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  66.9","24","  7.4","24"," 11.8","24"
"07643099999","43.576194","3.963014","5.18","2023-09-24","  42.3","24","000000",,"999.9",,"  79.7"," ","  52.3"," "," 17.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  66.2","24","  7.4","24","  7.2","24"
"07643099999","43.576194","3.963014","5.18","2023-09-25","  50.0","24","000000",,"999.9",,"  77.2"," ","  50.2"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  64.0","24","  7.3","24","  4.9","24"
"07643099999","43.576194","3.963014","5.18","2023-09-26","  53.0","24","000000",,"999.9",,"  77.5"," ","  51.8"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  65.3","24","  6.9","24","  5.2","24"
"07643099999","43.576194","3.963014","5.18","2023-09-27","  56.8","24","000000",,"999.9",,"  76.3"," ","  53.6","*","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  65.9","24","  6.4","24","  4.3","24"
"07643099999","43.576194","3.963014","5.18","2023-09-28","  62.8","24","100000",,"999.9",,"  77.0"," ","  58.1"," ","  8.0",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  67.4","24","  6.1","24","  4.3","24"
"07643099999","43.576194","3.963014","5.18","2023-09-29","  62.4","24","100000",,"999.9",,"  83.8"," ","  60.6"," ","  9.9",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  71.3","24","  5.0","24","  4.7","24"
"07643099999","43.576194","3.963014","5.18","2023-09-30","  59.2","24","000000",,"999.9",,"  88.0"," ","  65.5"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.6","24","  7.3","24","  5.0","24"
"07643099999","43.576194","3.963014","5.18","2023-10-01","  55.8","24","000000",,"999.9",,"  81.7"," ","  60.3"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.1","24","  7.1","24","  5.2","24"
"07643099999","43.576194","3.963014","5.18","2023-10-02","  64.6","24","100000",,"999.9",,"  78.4"," ","  59.0","*","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.6","24","  5.8","24","  6.5","24"
"07643099999","43.576194","3.963014","5.18","2023-10-03","  66.3","24","000000",,"999.9",,"  80.6","*","  68.0","*"," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.9","24","  6.2","24","  6.7","24"
"07643099999","43.576194","3.963014","5.18","2023-10-04","  50.1","24","000000",,"999.9",,"  81.1"," ","  60.8","*"," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.0","24","  6.9","24","  6.2","24"
"07643099999","43.576194","3.963014","5.18","2023-10-05","  50.9","24","000000",,"999.9",,"  78.8","*","  50.0"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  64.4","24","  7.4","24","  4.5","24"
"07643099999","43.576194","3.963014","5.18","2023-10-06","  51.0","24","000000",,"999.9",,"  81.1"," ","  49.1"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  65.6","24","  6.7","24","  4.1","24"
"07643099999","43.576194","3.963014","5.18","2023-10-07","  46.8","24","000000",,"999.9",,"  80.8"," ","  48.2","*","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  65.1","24","  6.9","24","  4.4","24"
"07643099999","43.576194","3.963014","5.18","2023-10-08","  50.6","24","000000",,"999.9",,"  80.8"," ","  53.6"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  66.7","24","  6.8","24","  4.5","24"
"07643099999","43.576194","3.963014","5.18","2023-10-09","  58.5","24","100000",,"999.9",,"  75.2","*","  53.6","*","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  64.8","24","  5.6","24","  4.1","24"
"07643099999","43.576194","3.963014","5.18","2023-10-10","  61.7","24","100000",,"999.9",,"  73.4","*","  55.4","*","  8.0",," 0.02","G","9999.9"," 0","999.9",,"999.9"," 0","  64.2","24","  3.4","24","  4.6","24"
"07643099999","43.576194","3.963014","5.18","2023-10-11","  63.7","24","100000",,"999.9",,"  77.5"," ","  59.0"," ","  9.9",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  68.4","24","  5.2","24","  5.6","24"
"07643099999","43.576194","3.963014","5.18","2023-10-12","  64.7","24","000000",,"999.9",,"  76.6"," ","  64.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.0","24","  6.2","24","  5.5","24"
"07643099999","43.576194","3.963014","5.18","2023-10-13","  66.9","24","000000",,"999.9",,"  76.5"," ","  64.0"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.5","24","  5.6","24","  9.8","24"
"07643099999","43.576194","3.963014","5.18","2023-10-14","  58.8","24","100000",,"999.9",,"  81.7"," ","  62.6","*"," 15.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.9","24","  5.4","24","  6.9","24"
"07643099999","43.576194","3.963014","5.18","2023-10-15","  40.5","24","000000",,"999.9",,"  74.3"," ","  52.7"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  62.4","24","  7.3","24","  8.1","24"
"07643099999","43.576194","3.963014","5.18","2023-10-16","  45.3","24","000000",,"999.9",,"  71.6","*","  56.8"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  63.6","24","  7.5","24"," 11.6","24"
"07643099999","43.576194","3.963014","5.18","2023-10-17","  58.6","24","010000",,"999.9",,"  67.3"," ","  59.0","*"," 22.0",," 0.03","G","1011.8"," 4","999.9",,"011.0"," 4","  62.0","24","  7.5","24"," 10.3","24"
"07643099999","43.576194","3.963014","5.18","2023-10-18","  63.8","24","010000",," 36.9",,"  71.6"," ","  60.1"," "," 31.1",," 0.44","G","9999.9"," 0","999.9",,"999.9"," 0","  68.8","24","  6.4","24"," 23.5","24"
"07643099999","43.576194","3.963014","5.18","2023-10-19","  65.2","24","010000",,"999.9",,"  75.4"," ","  63.5"," "," 28.0",," 0.21","G","9999.9"," 0","999.9",,"999.9"," 0","  69.0","24","  6.0","24"," 13.5","24"
"07643099999","43.576194","3.963014","5.18","2023-10-20","  58.0","24","010000",," 27.0",,"  72.5"," ","  62.2"," "," 25.1",," 0.39","G","9999.9"," 0","999.9",,"999.9"," 0","  67.0","24","  5.8","24"," 10.1","24"
"07643099999","43.576194","3.963014","5.18","2023-10-21","  45.0","24","000000",,"999.9",,"  70.3"," ","  53.6","*"," 18.1",," 0.04","G","9999.9"," 0","999.9",,"999.9"," 0","  63.2","24","  7.2","24"," 10.3","24"
"07643099999","43.576194","3.963014","5.18","2023-10-22","  47.6","24","000000",,"999.9",,"  67.6"," ","  46.4"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  57.2","24","  7.3","24","  5.3","24"
"07643099999","43.576194","3.963014","5.18","2023-10-23","  59.9","24","010000",," 46.0",,"  71.6","*","  57.2","*"," 34.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  66.7","24","  7.2","24"," 20.8","24"
"07643099999","43.576194","3.963014","5.18","2023-10-24","  52.5","24","010000",,"999.9",,"  73.4","*","  57.2","*"," 15.9",," 0.04","G","9999.9"," 0","999.9",,"999.9"," 0","  64.9","24","  6.2","24","  7.6","24"
"07643099999","43.576194","3.963014","5.18","2023-10-25","  51.6","24","000000",,"999.9",,"  70.5"," ","  54.3"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  62.9","24","  7.3","24","  5.8","24"
"07643099999","43.576194","3.963014","5.18","2023-10-26","  56.6","24","000000",," 35.9",,"  71.6","*","  57.2"," "," 24.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  64.4","24","  7.3","24","  7.1","24"
"07643099999","43.576194","3.963014","5.18","2023-10-27","  47.7","24","000000",," 32.1",,"  71.6","*","  55.4","*"," 20.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  63.1","24","  7.3","24"," 10.0","24"
"07643099999","43.576194","3.963014","5.18","2023-10-28","  50.2","24","000000",,"999.9",,"  69.8","*","  46.4","*","  8.9",," 0.02","G","9999.9"," 0","999.9",,"999.9"," 0","  58.1","24","  7.1","24","  6.1","24"
"07643099999","43.576194","3.963014","5.18","2023-10-29","  61.1","24","000000",,"999.9",,"  69.8","*","  56.7"," "," 25.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  66.4","24","  6.3","24"," 15.9","24"
"07643099999","43.576194","3.963014","5.18","2023-10-30","  59.2","24","010000",," 31.1",,"  69.8","*","  55.4","*"," 22.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  64.2","24","  7.3","24"," 13.3","24"
"07643099999","43.576194","3.963014","5.18","2023-10-31","  47.2","24","000000",,"999.9",,"  69.1"," ","  50.0","*"," 17.1",," 0.19","G","9999.9"," 0","999.9",,"999.9"," 0","  59.0","24","  7.5","24","  9.3","24"
"07643099999","43.576194","3.963014","5.18","2023-11-01","  49.5","24","000000",,"999.9",,"  67.5"," ","  48.4"," "," 17.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  57.8","24","  6.8","24","  6.4","24"
"07643099999","43.576194","3.963014","5.18","2023-11-02","  49.4","24","010000",," 31.1",,"  64.9"," ","  51.8","*"," 22.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  57.7","24","  6.8","24"," 10.9","24"
"07643099999","43.576194","3.963014","5.18","2023-11-03","  40.3","24","010000",," 27.0",,"  59.0","*","  46.4"," "," 24.1",," 0.03","G","9999.9"," 0","999.9",,"999.9"," 0","  52.5","24","  7.5","24","  9.5","24"
"07643099999","43.576194","3.963014","5.18","2023-11-04","  47.9","24","010000",,"999.9",,"  63.3"," ","  49.6"," "," 13.0",," 0.06","G","9999.9"," 0","999.9",,"999.9"," 0","  54.0","24","  7.4","24","  6.0","24"
"07643099999","43.576194","3.963014","5.18","2023-11-05","  43.2","24","000000",," 40.0",,"  67.8"," ","  42.8","*"," 28.9",," 0.08","G","9999.9"," 0","999.9",,"999.9"," 0","  56.7","24","  5.9","24"," 12.3","24"
"07643099999","43.576194","3.963014","5.18","2023-11-06","  43.9","21","010000",,"999.9",,"  64.4","*","  46.4","*"," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  54.1","21","  8.6","21","  4.9","21"
"07643099999","43.576194","3.963014","5.18","2023-11-07","  40.2","24","000000",,"999.9",,"  64.4","*","  47.7"," "," 13.0",," 0.09","G","9999.9"," 0","999.9",,"999.9"," 0","  53.8","24","  7.5","24","  7.3","24"
"07643099999","43.576194","3.963014","5.18","2023-11-08","  42.3","24","000000",,"999.9",,"  63.7"," ","  39.2","*"," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  52.8","24","  7.2","24","  5.7","24"
"07643099999","43.576194","3.963014","5.18","2023-11-09","  48.0","24","010000",,"999.9",,"  64.6"," ","  49.6"," "," 19.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  56.7","24","  7.1","24"," 10.3","24"
"07643099999","43.576194","3.963014","5.18","2023-11-10","  42.9","24","000000",,"999.9",,"  64.0"," ","  51.8","*"," 24.1",," 0.04","G","9999.9"," 0","999.9",,"999.9"," 0","  56.2","24","  7.5","24"," 11.3","24"
"07643099999","43.576194","3.963014","5.18","2023-11-11","  42.5","24","010000",,"999.9",,"  61.5"," ","  49.1"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  54.8","24","  7.2","24","  6.6","24"
"07643099999","43.576194","3.963014","5.18","2023-11-12","  49.5","24","010000",,"999.9",,"  68.5"," ","  46.0"," "," 22.0",," 0.10","G","9999.9"," 0","999.9",,"999.9"," 0","  55.9","24","  6.1","24","  7.2","24"
"07643099999","43.576194","3.963014","5.18","2023-11-13","  54.1","24","000000",,"999.9",,"  68.2"," ","  54.1"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  60.4","24","  6.9","24","  4.0","24"
"07643099999","43.576194","3.963014","5.18","2023-11-14","  55.5","24","000000",,"999.9",,"  73.4","*","  53.1"," "," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  62.5","24","  7.4","24","  5.2","24"
"07643099999","43.576194","3.963014","5.18","2023-11-15","  42.7","24","000000",,"999.9",,"  69.8","*","  46.4","*"," 17.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  60.9","24","  7.4","24","  8.7","24"
"07643099999","43.576194","3.963014","5.18","2023-11-16","  44.6","24","010000",," 32.1",,"  64.4","*","  43.2"," "," 22.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  53.6","24","  6.8","24","  6.9","24"
"07643099999","43.576194","3.963014","5.18","2023-11-17","  41.0","24","000000",,"999.9",,"  65.3"," ","  44.6","*"," 17.1",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  56.6","24","  7.4","24","  9.4","24"
"07643099999","43.576194","3.963014","5.18","2023-11-18","  43.7","24","000000",,"999.9",,"  64.4","*","  39.7"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  51.7","24","  7.2","24","  3.6","24"
"07643099999","43.576194","3.963014","5.18","2023-11-19","  47.4","24","000000",,"999.9",,"  68.4"," ","  40.3"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  54.4","24","  6.3","24","  3.3","24"
"07643099999","43.576194","3.963014","5.18","2023-11-20","  46.9","24","000000",,"999.9",,"  72.1"," ","  46.0"," "," 17.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  59.4","24","  6.8","24","  7.3","24"
"07643099999","43.576194","3.963014","5.18","2023-11-21","  37.9","24","000000",,"999.9",,"  66.2","*","  49.3"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  57.0","24","  7.4","24"," 11.1","24"
"07643099999","43.576194","3.963014","5.18","2023-11-22","  31.7","24","000000",," 35.0",,"  62.8"," ","  46.9"," "," 25.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  54.2","24","  7.4","24"," 13.0","24"
"07643099999","43.576194","3.963014","5.18","2023-11-23","  26.5","24","000000",,"999.9",,"  62.6","*","  37.4","*"," 15.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  49.8","24","  7.4","24","  6.9","24"
"07643099999","43.576194","3.963014","5.18","2023-11-24","  35.0","24","000000",,"999.9",,"  62.6","*","  37.9"," "," 18.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  51.6","24","  6.9","24","  9.8","24"
"07643099999","43.576194","3.963014","5.18","2023-11-25","  24.0","24","000000",," 29.9",,"  56.3"," ","  39.2","*"," 24.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  48.0","24","  7.4","24"," 13.2","24"
"07643099999","43.576194","3.963014","5.18","2023-11-26","  21.5","24","000000",,"999.9",,"  57.9"," ","  32.0","*"," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  43.3","24","  7.2","24","  6.4","24"
"07643099999","43.576194","3.963014","5.18","2023-11-27","  31.7","24","010000",,"999.9",,"  50.0","*","  31.3"," ","  6.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  42.3","24","  6.4","24","  3.2","24"
"07643099999","43.576194","3.963014","5.18","2023-11-28","  34.5","24","000000",," 28.0",,"  61.3"," ","  37.2","*"," 19.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  50.8","24","  6.2","24","  9.7","24"
"07643099999","43.576194","3.963014","5.18","2023-11-29","  29.8","24","000000",,"999.9",,"  53.8"," ","  30.0"," "," 11.1",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  42.8","24","  7.5","24","  4.7","24"
"07643099999","43.576194","3.963014","5.18","2023-11-30","  45.7","24","000000",,"999.9",,"  56.7"," ","  42.8"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  49.1","24","  5.9","24","  6.2","24"
"07643099999","43.576194","3.963014","5.18","2023-12-01","  48.1","24","010000",,"999.9",,"  53.6","*","  44.2","*"," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  49.7","24","  5.5","24","  5.4","24"
"07643099999","43.576194","3.963014","5.18","2023-12-02","  28.9","24","000000",," 34.0",,"  50.9"," ","  32.0","*"," 24.1",," 0.10","G","9999.9"," 0","999.9",,"999.9"," 0","  44.9","24","  7.4","24"," 13.0","24"
"07643099999","43.576194","3.963014","5.18","2023-12-03","  20.3","24","000000",,"999.9",,"  53.1"," ","  23.0"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  35.6","24","  6.2","24","  3.6","24"
"07643099999","43.576194","3.963014","5.18","2023-12-04","  41.6","24","010000",,"999.9",,"  57.2","*","  32.9"," "," 22.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  46.8","24","  6.8","24","  9.6","24"
"07643099999","43.576194","3.963014","5.18","2023-12-05","  37.3","24","000000",,"999.9",,"  55.9"," ","  42.6"," "," 18.1",," 0.00","E","9999.9"," 0","999.9",,"999.9"," 0","  48.4","24","  7.3","24","  8.8","24"
"07643099999","43.576194","3.963014","5.18","2023-12-06","  29.3","24","000000",,"999.9",,"  58.1"," ","  33.8","*","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  45.6","24","  7.4","24","  6.5","24"
"07643099999","43.576194","3.963014","5.18","2023-12-07","  32.3","24","010000",,"999.9",,"  52.0"," ","  28.4"," "," 13.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  41.3","24","  6.7","24","  5.9","24"
"07643099999","43.576194","3.963014","5.18","2023-12-08","  45.0","24","010000",,"999.9",,"  58.6"," ","  45.0"," "," 13.0",," 0.44","G","9999.9"," 0","999.9",,"999.9"," 0","  50.9","24","  6.1","24","  9.5","24"
